"X1","Y1","X2","Y2","X3","Y3","X4","Y4"
1.754357540877087,3.1784612540969164,1.9091883092036783,0.9967111627334386,1.8536628141266562,0.5451627477845995,1.8140113541568144,0.32174113898120815
1.8060492761647151,2.888713867789357,1.9443796054049178,0.9407284026593103,1.887052091052625,0.508204862206227,1.8460987712728572,0.29612399368907383
1.858230371538991,2.6520183672783197,1.9807011582543412,0.8884718440477384,1.921527805718534,0.47388658540774875,1.8792407002768192,0.27251707522703894
1.9109427126203975,2.453642333604021,2.0181802625177734,0.8396106955134885,1.9571164239931174,0.4419867932452526,1.913463019895035,0.2507538229837514
1.9600178886035289,2.296559120291076,2.0568447426419065,0.793855264220503,1.9938449092043924,0.41230892601081326,1.94879208369864,0.23068450582267808
2.00401045258346,2.1734844030954195,2.0967229733894452,0.7509504636901454,2.031740741454875,0.38467732976330415,1.9852547383736165,0.21217379195861952
2.0492011010313855,2.061227890002515,2.1378439012328587,0.7106698554038449,2.070831937749464,0.3589344507888801,2.022878342843559,0.1950990600110627
2.09561965984892,1.9583107432493598,2.1802370664744615,0.6728122062301138,2.1111470729030644,0.3349381286261153,2.061690788212678,0.17934861219054277
2.1432971826719425,1.8635305500411512,2.2239326260615813,0.637196746790428,2.1527153011953004,0.3125594666908458,2.101720518496156,0.16482049304095314
2.1922659556543236,1.775897573475051,2.268961377066938,0.6036612117705626,2.1955663787403568,0.291681438233673,2.142996552105096,0.15142144652955736
2.24255950129048,1.694587080238887,2.3153547808061377,0.5720588441329841,2.239730686541138,0.2721971618579242,2.185548504053881,0.1390656922752478
2.294212581430413,1.6189050524805406,2.363144987566201,0.5422567012864308,2.285239254198471,0.2540089524430851,2.229406608858869,0.12767438325141
2.3472611996412467,1.5482618463864455,2.412364861921367,0.5141337333969975,2.3321237842479374,0.2370269827114453,2.274601744098727,0.11717497606611715
2.401742603067927,1.4821528558094341,2.4630480086148854,0.4875792676669546,2.380416677099044,0.2211687160114515,2.321165454608553,0.10750035917810408
2.457695277965888,1.420142828077429,2.515228798988158,0.46249231526655654,2.430151056553844,0.20635795064385043,2.3691299772819843,0.09858853227600806
2.5151589788460242,1.36185397293821,2.568942397941325,0.43877978476134594,2.481360795884622,0.19252444384381073,2.4185282664578143,0.09038218252973174
2.5741746821221905,1.3069558801702694,2.624224791412233,0.41635621694512936,2.534080544452988,0.1796029005558566,2.469394019870158,0.08282819796330143
2.6347846227894953,1.2551587763369279,2.681112814363514,0.3951426163691778,2.5883457548554536,0.16753302390816316,2.5217617051438586,0.07587730110099944
2.6970322862219485,1.2062070663481848,2.7396441792703907,0.37506602720766935,2.6441927105834386,0.15625861601221835,2.5756665868195796,0.06948389571264624
2.760962409985619,1.159873470537633,2.7998575051045744,0.3560587626538245,2.7016585541884335,0.14572750777512367,2.6311447538958546,0.0636056984086566
2.826620985156552,1.115956342309647,2.8617923468124267,0.3380581314345772,2.760781315945944,0.13589109142414912,2.6882331478781896,0.05820333274128542
2.894055262209041,1.0742746087757915,2.925489225288152,0.3210055419427409,2.821599943014562,0.12670412293143585,2.7469695913281664,0.05324043398743816
2.9633137347513885,1.0346665950211271,2.9909896578454287,0.30484668974740314,2.884154329089271,0.11812431360338405,2.807392816908277,0.048683160350234456
3.034446219679319,0.9969859540894586,3.058336189193307,0.28953088845159414,2.9484853445507055,0.11011229102963149,2.869542496920955,0.044500193147291256
3.107503744100389,0.9611010449283057,3.1275724229245547,0.2750107483838331,3.014634867114631,0.10263122062376473,2.933459273342944,0.040662343068221585
3.1825386387960517,0.9268921853310346,3.198743053526896,0.2612418161305756,3.0826458129883316,0.09564658885409205,2.999184788358672,0.037142770406529024
3.259604521390466,0.8942508141681937,3.2718938989296245,0.2481827612273757,3.1525621685429037,0.0891262923472862,3.066761715398786,0.033916373367692376
3.3387563055382166,0.8630780141910375,3.3470719336000982,0.23579448183184804,3.22442902251261,0.08304018558247428,3.1362337906923026,0.030960029960345192
3.42005021177884,0.8332831362602064,3.4243253222064296,0.22404066762420083,3.298292598734554,0.07736009176531145,3.2076458453430736,0.028252187050225253
3.5035437800150775,0.8047835402183927,3.5037034538644276,0.21288696505013105,3.3742002894437952,0.07205963406032234,3.281043837943316,0.025773089343055222
3.589295885158706,0.777503149724204,3.5852569769884255,0.20230115782536773,3.4522006891408745,0.06711414853053776,3.3564748877389308,0.02350421038735906
3.677366759074281,0.7513718657509121,3.6690378347671087,0.19225293385323816,3.532343629050361,0.06250045887312528,3.4339873083631534,0.021428673469951143
3.76781800401118,0.7263253416114765,3.7550993012868625,0.18271376379375992,3.6146802121906108,0.058196893660170446,3.5136306421567918,0.0195307272363352
3.860712610314912,0.7023038052097883,3.843496018326376,0.1736567453223694,3.699262849076349,0.054183280537485334,3.5954556950948673,0.017795808021672244
3.956114978341202,0.6792521732134063,3.9342840328474566,0.16505660697683577,3.7861452940770395,0.050440584404343625,3.679514572340967,0.016210527497106497
4.054090945102098,0.6571193204121575,4.027520835208077,0.15688936675546472,3.8753826824552244,0.046951075748562054,3.7658607144519674,0.014762475835184752
4.15470781857368,0.6358576192984255,4.123265398124676,0.14913253517422698,3.9670315681101638,0.043697939469454994,3.854548934257025,0.013440318185173439
4.2580343982392925,0.6154228929485432,4.221578216411706,0.14176484820842372,4.061149962053185,0.04066579018847527,3.945635454435931,0.012233515650681426
4.364141003405364,0.5957737404933581,4.322521347527236,0.13476604282310678,4.1577973716420855,0.03783993116490025,4.0391779458229715,0.011132320870112178
4.4730995061800645,0.5768718693781967,4.426158452954287,0.12811723046214585,4.257034840602895,0.03520668805574623,4.135235566463437,0.01012792157360698
4.584983372280256,0.5586811449873914,4.532554840448328,0.12180044746209795,4.358924989868121,0.03275336470608714,4.233869001450888,0.009211994668991252
4.699867705705805,0.5411678250564265,4.6417775071820735,0.11579866835154817,4.46353205926142,0.030467871737917207,4.3351405035740855,0.008377117627016872
4.8178292774105715,0.5243003946387104,4.753895183819416,0.11009588861572839,4.570921950059367,0.028339131551736063,4.43911393480336,0.007616267754552819
4.938946565748913,0.5080490898185945,4.868978379551046,0.1046766811693347,4.681162268461747,0.02635654965662937,4.545854808646941,0.006923080863972864
5.063299800933408,0.4923860868615826,4.987099428124854,0.09952676409824379,4.794322370002425,0.024510414249771628,4.65543033340847,0.006291749361623911
5.190971017548225,0.47728502772690673,5.108332534904936,0.09463256265660736,4.910473404933555,0.022791532157953043,4.767093659978073,0.0057209038798644585
5.322044111888033,0.46272118291906805,5.23275382499358,0.08998105714296534,5.029688364616496,0.021191333549332114,4.88123436361118,0.0052027834778543
5.456604880133548,0.44867119378403686,5.360441392451226,0.08556002279375319,5.152042128953418,0.01970181039995378,4.9984976390839035,0.004730235924613524
5.594741069473252,0.43511299976949624,5.491475350650046,0.08135785238154636,5.2776115148942395,0.018315452106642205,5.118955996798116,0.004299472706440266
5.73654243361153,0.4220257133351506,5.62593788379732,0.07736351901213911,5.4064753260540765,0.017025324231467742,5.242683736684892,0.003906874005726202
5.882100791763837,0.409389688387928,5.763913299665488,0.0735666174493832,5.538714403477077,0.015824831051307164,5.369757025239062,0.00354929822486838
6.031510100975824,0.3971861057695074,5.905488083566314,0.06995738070192115,5.674411677583023,0.014707851020863139,5.500253973213933,0.003223672772424635
6.184866509958253,0.38539732804008286,6.0507509536072845,0.06652606616726686,5.813652221333816,0.013668788564246359,5.634254709171399,0.0029272898798087255
6.342268415207755,0.3740065068162872,6.199792917269012,0.06326414910210598,5.956523304657518,0.012702212839336813,5.771841450164512,0.002657638055593381
6.503816526769308,0.36299766503806596,6.352707329343029,0.060162967880397655,6.103114450168233,0.011803156083784572,5.913098573960499,0.0024123214241251745
6.669613936018231,0.35235558766341235,6.50958995127018,0.05721460978717019,6.2535174902209425,0.010967047907048055,6.058112690613827,0.002189244547611935
6.839766187849353,0.34206590694569616,6.670539011920379,0.05441147236782928,6.407826625340841,0.010189527089922379,6.206972712057604,0.00198639011017665
7.014381362451221,0.3321148400039302,6.835655269855363,0.05174622973568077,6.566138484067631,0.00946659121457527,6.359769920262791,0.0018021012262159353
7.193570138728885,0.32248933584101636,7.005042077116804,0.04921217052973681,6.728552184255895,0.00879440120329189,6.516598037331524,0.0016346174716481698
7.377445865492969,0.31317684623146036,7.178805444582872,0.04680268180439828,6.8951693958733085,0.008169447454603684,6.677553295433182,0.001482553675236531
7.566124638843215,0.30416547714383,7.357054108937312,0.04451162226209293,7.066094405339455,0.007588635866779825,6.842734505934909,0.0013444827064468257
7.7597253814430065,0.29544392658344965,7.539899601295758,0.04233308814383552,7.2414341814485566,0.007048539088192918,7.012243128484848,0.0012189694723896416
7.958369924335369,0.2870015013420555,7.7274563175351,0.040261582507826965,7.4212984429204845,0.006546650508531648,7.186183342213842,0.0011050444362927792
8.162183098518826,0.2788274408651441,7.919841590372467,0.03829177556710883,7.605799727625136,0.0060801841834501325,7.364662117055135,0.0010017196916489723
8.371292813974115,0.2709123333889156,8.11717576324144,0.03641867813071453,7.795053463526249,0.00564669559583475,7.547789285497104,0.000908053348271487
8.585830141436814,0.263246294930227,8.319582266014063,0.03463738841922037,7.989178041391582,0.005243927430485407,7.7356776149871385,0.000822855466071637
8.803739952220383,0.25589227389367153,8.527187692618249,0.03294357552186167,8.188294889317428,0.004869626813004846,7.928442882344873,0.0007456516022910087
9.025497069578929,0.24881945789454063,8.740121880601235,0.031332761405523435,8.392528549116376,0.004521931241941335,8.126203950521042,0.0006756473406053232
9.253142926118274,0.24195488640574325,8.958517992690819,0.029800910721370144,8.602006754618287,0.004198766644156304,8.329082842423313,0.0006121634077866922
9.48682633791253,0.23529192310523905,9.182512600407271,0.0283441293941884,8.816860511935507,0.0038986442651660624,8.53720482125506,0.0005546558694358161
9.726699398904827,0.22882426947233325,9.412245769779982,0.0269587229078736,9.037224181744495,0.0036197948296390337,8.750698469718015,0.0005024680879821553
9.97291761748031,0.222545749229333,9.647861149224077,0.0256411229273521,9.263235563637128,0.0033608751088864963,8.969695771386874,0.0004550625213233239
10.225640038612653,0.21645029223893797,9.889506059633527,0.02438796730305448,9.49503598259615,0.0031202212931251694,9.194332193697079,0.00041227754495754
10.48502937267387,0.21053220549139962,10.137331586748557,0.023196486895359136,9.732770377650505,0.002896800280364431,9.424746773272448,0.0003734142081466274
10.751252082642553,0.20478588666901665,10.391492675856451,0.02206309670600648,9.976587392767463,0.0026892471595267864,9.661082203023671,0.0003381930895445251
11.02447849817372,0.1992060513697007,10.652148228886324,0.020985286668469882,10.226639470039853,0.0024965397482064056,9.903484921238212,0.000306224053939097
11.304882938001665,0.19378759579621807,10.919461203959687,0.019960085395438032,10.483082945227965,0.0023175536981439038,10.152105202814544,0.00027728344336530597
11.592643852562583,0.1885254025826386,11.193598717460228,0.018985145652591573,10.746078145717167,0.0021513166619322455,10.407097252588018,0.0002511674632579286
11.887943948099256,0.18341468237486502,11.474732148687714,0.01805783489870816,11.015789490953638,0.001996999369430874,10.668619301202304,0.00022735218781289035
12.190970295168373,0.17845073053730776,11.763037247162364,0.017175959177538225,11.292385595422088,0.0018536576211052314,10.936833703437836,0.00020574616330160111
12.501914460246406,0.1736291160245429,12.05869424264777,0.016337037586912295,11.57603937423098,0.0017206112512764271,11.211907038876141,0.00018638224971967432
12.820972640932174,0.1689454757013471,12.361887957961969,0.015539399007314714,11.866928151372111,0.0015970567505751987,11.494010215149492,0.00016876947019639488
13.148345813247897,0.16439547298078594,12.672807924648055,0.01478058952918504,12.165233770723235,0.0014823409996083114,11.783318573695048,0.0001527568094905618
13.48423988213912,0.15997518586945514,12.991648501577322,0.014058952289583537,12.471142709863912,0.0013757983536883955,12.080011998546178,0.00013829084271055336
13.828865803668428,0.15568041217139728,13.318608996559929,0.013372417614197385,12.7848461967766,0.0012769216591350663,12.384275027507822,0.0001252312030750602
14.182439728504892,0.15150777473710964,13.653893791039588,0.012719698419483727,13.106540329506585,0.0011851687149180279,12.69629696645262,0.00011336835184039273
14.545183151312333,0.14745304339752074,13.997712467950999,0.012098748207197474,13.436426198856331,0.0010999539303155892,13.016272006619722,0.00010262771919267166
14.917323063080213,0.14351317798568175,14.350279942820459,0.0115081016318892,13.77471001419156,0.0010208505393176637,13.344399344876537,0.00009286122820828524
15.299092113205328,0.13968425566263143,14.711816598192105,0.010946390478506096,14.121603232438295,0.0009473781810172,13.68088330710693,0.00008396209820915601
15.690728774695787,0.13596323602213722,15.082548421464475,0.010412023956025251,14.477322690352139,0.0008792153558738747,14.025933474816828,0.00007608501882749863
16.092477490787612,0.13234666271235795,15.462707146223787,0.009903820032319821,14.842090740142863,0.0008159445067650317,14.3797648150144,0.00006890702483675071
16.50458883787443,0.12883153178312012,15.852530397162914,0.009420438645506124,15.216135388539705,0.0007572158990791777,14.742597813357936,0.0000623731475251077
16.927319693976976,0.1254147687342657,16.25226183867695,0.008960686169455556,15.59969043938472,0.00070270386940674,15.114658610964655,0.000056418794471824185
17.36093341065808,0.12209333446202342,16.662151327228642,0.008523369665647262,15.992995639843668,0.0006520798160654095,15.496179144675732,0.00005110373283434555
17.80569998854984,0.11886457212246793,17.08245506757933,0.008107410961752048,16.39629683032638,0.0006051183688220441,15.887397290975592,0.000046256954882917256
18.261896263651558,0.11572562661947439,17.513435772983307,0.0077117640890875805,16.80984609821053,0.0005615607957096813,16.28855701362977,0.000041830306358736635
18.729806088986944,0.11267389638301495,17.955362829446077,0.0073354359740820385,17.233901935465347,0.0005211107408329418,16.699908515201614,0.00003776501868868465
19.20972051241212,0.10970669394915777,18.40851246414947,0.00697748493416217,17.66872940027403,0.000483566141859626,17.121708392355,0.000034169283775753456
19.701937968897408,0.10682142533807015,18.873167918149154,0.0066370087313956105,18.11460028275634,0.000448694683965023,17.554219795312516,0.00003091552612399795
20.206764475774904,0.10401598290418246,19.34961962345271,0.006313126869177843,18.57179327489501,0.00041638761541129554,17.997712591418278,0.000027971288991679444
20.724513832672976,0.10128763925827311,19.83816538458925,0.006005016732154367,19.040594144772687,0.00038634980115892503,18.45246353290301,0.000025399796812486386
21.255507829269746,0.09863447002629533,20.339110564784175,0.005712077045627151,19.521295915228333,0.0003585270603014834,18.918756428986978,0.000022958172342324445
21.800076451423234,0.09605407623844053,20.852768276855723,0.005433374986371753,20.014199047045114,0.000332681722845507,19.39688232241749,0.000020775400351613627
22.35855809169599,0.09354430107000145,21.379459578952872,0.0051682766561409466,20.51961162678454,0.00030860311505298554,19.887139670559343,0.000018798652105189717
22.927885126307167,0.09111734646027347,21.919513675256912,0.004916104295690005,21.03784955938425,0.00028643773680903095,20.389834531153507,0.000017040286620417788
23.51181845306217,0.08875551610447019,22.473268121772506,0.004676293633346873,21.569236765640174,0.00026578445352942737,20.905280752442714,0.0000153936832818502
24.110833311977842,0.08645670779852388,23.041069037336882,0.004448054721667205,22.11410538469669,0.00024661657459024156,21.43380017013122,0.000013863390937896014
24.72530290158708,0.084219140316657,23.623271319979253,0.004231109579189152,22.672795981671324,0.00022880247002943221,21.975722805573373,0.000012537992684080734
25.355609885161307,0.0820412171524092,24.22023886876583,0.004024688791238962,23.245657760544123,0.00021223229906830454,22.531387072816077,0.000011432357730711828
26.002146643839634,0.07992111359718601,24.83234481126916,0.003828322768733905,23.83304878244478,0.0001969827049048689,23.101139989111903,0.000010318736420877883
26.665315535206588,0.07785751706266275,25.45997173680409,0.0036415587693561235,24.435336189474054,0.00018277057650983863,23.685337391201827,9.337053371361037e-6
27.345529166018476,0.07584863014853127,26.10351193557631,0.003463861854060557,25.05285853616517,0.00016958593930471721,24.28434415710094,8.380507904526269e-6
28.04321065979298,0.07389321538571814,26.763367643892916,0.003294880221322849,25.685925655445462,0.0001573513641628388,24.89853443360263,7.577957316762252e-6
28.758793922195306,0.07198960038385138,27.439951295588532,0.0031341895246330687,26.33505668007143,0.0001459990135832534,25.52829186958925,6.916654076150053e-6
29.492723924491575,0.07013649444952641,28.133685779824056,0.0029812490242973055,27.00065700542167,0.00013546540063913426,26.174009855208926,6.256480131749953e-6
30.24545699192228,0.06833245985696523,28.845004705419292,0.0028358826196051012,27.683142331925882,0.00012568914336785753,26.83609176727042,5.595641756173109e-6
31.017461098961736,0.06657610573087869,29.57435267188483,0.0026974787520610555,28.382938924288126,0.000116555006776764,27.514951220886566,5.123439678733632e-6
31.809216175264936,0.0648663300807022,30.3221855473225,0.002565959431916731,29.100483878809875,0.00010820315624560095,28.21101232752588,4.636088475340472e-6
32.62121441182664,0.06320164704356701,31.08897075336839,0.0024407900954384054,29.83622539438756,0.00010039424352825677,28.924709959631432,4.127443276935594e-6
33.45396057316819,0.06158087822682479,31.875187557356288,0.002321710979658942,30.59062305362393,0.0000930822050206892,29.65649002201862,3.7957355605300336e-6
34.30797232047537,0.060002943136991505,32.681327371884464,0.0022084597325355837,31.36414810945746,0.00008635812381152519,30.40680973013273,3.3694807446416064e-6
35.18378054239438,0.058466539406818896,33.50789406197295,0.002100684905294248,32.15728377941388,0.00008016582856207322,31.17613789546487,3.041875869413957e-6
36.08192969362857,0.05697057625326396,34.35540426000337,0.0019982157077693685,32.97052554734081,0.00007437606175031419,31.96495521817524,2.747134023373121e-6
37.00297814265304,0.055513956772992756,35.224387688638295,0.0019007462243871842,33.804381472822165,0.00006896117632759768,32.77375458719363,2.4779261318386148e-6
37.94749852887098,0.05409559744726877,36.11538749192182,0.001808075807939069,34.65937250846381,0.00006397959111348328,33.60304138792787,2.282398267716701e-6
38.916078122780995,0.05271442329944609,37.02896057476856,0.0017198819529440357,35.536032825186176,0.00005939969670798462,34.453333817816144,2.019534637298648e-6
39.90931919759221,0.051369533894251695,37.96567795105315,0.0016359453529455337,36.43491014586322,0.00005506329145976707,35.32516320991559,1.8196925539726294e-6
40.92783941060857,0.05005985467139862,38.92612510051779,0.0015561932504981613,37.356566087400985,0.00005108625924599153,36.219074364695516,1.639441467027325e-6
41.96963856169342,0.04878756984763477,39.91090233472124,0.001480241224149026,38.30157651151651,0.00004743903413961803,37.13562589026487,1.510574274554699e-6
43.0379047198116,0.047548415085608475,40.920625172257694,0.0014080353441112692,39.27053188442931,0.000043996084380104605,38.0753905512437,1.3324626664257266e-6
44.133490090861415,0.04634125291278712,41.9559247234802,0.0013393552362139793,40.26403764567414,0.000040788086301368764,39.03895562651386,1.2321797067116336e-6
45.257076045144885,0.045165331909075235,43.017448084969175,0.0012740261118038276,41.28271458629157,0.00003783550818159398,40.02692327601052,1.0800136767130653e-6
46.4093613842277,0.0440197913575715,44.10585874399249,0.0012119302863364823,42.327199236618746,0.00003509825367276065,41.03991091686905,1.0020863143722636e-6
47.591062785545255,0.042903831324072605,45.22183699321017,0.0011528175316968259,43.39814426391715,0.00003256202287005294,42.0785516091086,8.743006425504518e-7
48.80291525792557,0.04181671669609521,46.36608035588249,0.001096545111730407,44.49621888010947,0.000030236093381930118,43.1434944510825,8.32746185785993e-7
50.04567261090845,0.04075758230502835,47.53930402184776,0.0010430906953331487,45.622109259840364,0.000028051540097884242,44.235404984989806,7.527535390572382e-7
51.320107930204166,0.03972578754747502,48.74224129454201,0.0009921812957194298,46.77651896915656,0.00002599285331594814,45.354965612658496,6.33608453703971e-7
52.62701406464009,0.0387205970488127,49.975644049339934,0.0009437872924085156,47.96016940506824,0.000024112428126166208,46.50287602188292,5.989085618551826e-7
53.967204127301976,0.037741295742922176,51.240283203504006,0.0008977500599725019,49.17380024625389,0.000022399102284076378,47.67985362356326,5.09058841746679e-7
55.34151200900385,0.03678724109393805,52.53694919803491,0.000853963147336323,50.41816991520947,0.000020747743673332764,48.88663399996669,4.85147189532853e-7
56.75079290437934,0.03585770905296215,53.86645249172506,0.0008123419787851027,51.694056052099796,0.000019278562109370512,50.12397136429357,4.069613819268625e-7
58.19592385090888,0.03495204797181106,55.22962406772349,0.0007727095878617973,53.00225600064246,0.0000178537091883868,51.39263903194468,3.649395399207833e-7
59.6778042814982,0.03406969827695683,56.62731595292917,0.0007350319970198527,54.343587306313154,0.000016588557436580942,52.69342990371431,3.546497824302719e-7
61.197356592533126,0.03321004462626309,58.060401750537224,0.0006991816111874272,55.718888227170225,0.000015356572149460845,54.027156961251514,3.1964835134346004e-7
62.7555267222371,0.03237242176304944,59.52977718607079,0.0006650466951523271,57.12901825763911,0.000014248874125488697,55.39465377502489,2.5273393866598326e-7
64.35328474439699,0.03155627393504945,61.03636066724014,0.0006326090533455009,58.574858665578844,0.000013216272145122332,56.79677502531024,2.2520289633121138e-7
65.98979845501528,0.030761943647078738,62.58109385797859,0.0006017743815558418,60.05731304295627,0.000012255286244045038,58.23439703611234,2.0063196881636713e-7
67.66749003547929,0.02998808778146511,64.16494226701428,0.0005724026474474009,61.577307870477526,0.000011369197511434948,59.70841832290612,2.0901181763122167e-7
69.3879091369428,0.02923394823361347,65.78889585134581,0.0005445025240882195,63.13579309653587,0.000010542555538783915,61.21976015409106,1.8691402470238927e-7
71.15212677226289,0.028499029760588712,67.45396963499863,0.0005179264502861436,64.73374273082946,9.776288317553394e-6,62.76936712663078,1.351964553641949e-7
72.96124131480342,0.027782775854703345,69.16120434344884,0.0004926817847299425,66.3721554530207,9.068874851525521e-6,64.35820775659701,1.1634715191277678e-7
74.81637918988183,0.027084772389093903,70.9116670541117,0.0004686309414720924,68.05205523682687,8.410047598328418e-6,65.98727508409107,1.231458623962567e-7
76.71869558519825,0.02640454754799837,72.70645186330025,0.0004457759743887735,69.77449198990321,7.799173351585864e-6,67.65758729403971,1.1161626822797643e-7
78.6693751741664,0.025741574829274416,74.54668057007213,0.0004240286712984265,71.54054220998273,7.256671441968621e-6,69.37018835251115,9.847256876582833e-8
80.66963285960455,0.025095484364287657,76.43350337739118,0.0004033496839532802,73.35130965759109,6.705436024212474e-6,71.12614865908633,6.640084526665646e-8
82.72071453650511,0.0244658036563159,78.36809961104228,0.00038367514537940295,75.20792604581995,6.218954661463272e-6,72.92656571579657,5.403306513329653e-8
84.82389787395645,0.023852123079798115,80.35167845674914,0.0003649749374550204,77.11155174762129,5.7894686840143095e-6,74.77256481324781,4.5574327867115016e-8
86.98049311660832,0.023254049469495275,82.3854797159551,0.00034717816272733515,79.06337652090338,5.347833050617368e-6,76.6652997333712,5.031713623537826e-8
89.19184390625466,0.02267110800701877,84.4707745807401,0.00033022611649036193,81.06462025217942,4.979957997086615e-6,78.6059534711437,2.552597999638806e-8
91.4593281241558,0.022102978305623466,86.60886642835756,0.0003141300494515775,83.1165337188341,4.5975283100574416e-6,80.59573897335908,4.461947522571563e-8
93.78412882281084,0.021549329179023413,88.80109163588797,0.0002988186145143068,85.22039937088543,4.261047360287762e-6,82.6358998974095,1.492404155811755e-8
